time,measurement,field,value,application,batchId,configurationId,executionCounter,host,interface,projectId,userId
2026-05-17 07:24:00+00:00,net,bytes_recv,84895757212,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:24:10+00:00,net,bytes_recv,84895757483,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:24:20+00:00,net,bytes_recv,84895757956,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:24:30+00:00,net,bytes_recv,84895758303,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:24:40+00:00,net,bytes_recv,84895758574,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:24:50+00:00,net,bytes_recv,84895758921,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:25:00+00:00,net,bytes_recv,84895759268,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:25:10+00:00,net,bytes_recv,84895759591,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:25:20+00:00,net,bytes_recv,84895759966,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:25:30+00:00,net,bytes_recv,84895760237,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:25:40+00:00,net,bytes_recv,84895760636,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:25:50+00:00,net,bytes_recv,84895761035,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:26:00+00:00,net,bytes_recv,84895761358,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:26:10+00:00,net,bytes_recv,84895761705,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:26:20+00:00,net,bytes_recv,84895762004,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:26:30+00:00,net,bytes_recv,84895762351,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:26:40+00:00,net,bytes_recv,84895762750,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:26:50+00:00,net,bytes_recv,84895763021,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:27:00+00:00,net,bytes_recv,84895763368,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:27:10+00:00,net,bytes_recv,84895763715,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:27:20+00:00,net,bytes_recv,84895764014,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:27:30+00:00,net,bytes_recv,84895764361,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:27:40+00:00,net,bytes_recv,84895764684,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:27:50+00:00,net,bytes_recv,84895765031,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:28:00+00:00,net,bytes_recv,84895765430,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:28:10+00:00,net,bytes_recv,84895765701,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
2026-05-17 07:28:20+00:00,net,bytes_recv,84895766152,dbms,clickbench,postgresql-plain-indexed-load,1,ip-172-31-24-15,enp39s0,olap,benchANT
