time,measurement,field,value,application,batchId,configurationId,executionCounter,host,interface,projectId,userId
2026-06-04 07:50:20+00:00,net,bytes_recv,112364784575,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:50:30+00:00,net,bytes_recv,112364784974,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:50:40+00:00,net,bytes_recv,112364785401,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:50:50+00:00,net,bytes_recv,112364785724,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:51:00+00:00,net,bytes_recv,112364786123,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:51:10+00:00,net,bytes_recv,112364786446,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:51:20+00:00,net,bytes_recv,112364786897,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:51:30+00:00,net,bytes_recv,112364787296,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:51:40+00:00,net,bytes_recv,112364787619,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:51:50+00:00,net,bytes_recv,112364788046,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:52:00+00:00,net,bytes_recv,112364788445,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:52:10+00:00,net,bytes_recv,112364788716,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:52:20+00:00,net,bytes_recv,112364789063,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:52:30+00:00,net,bytes_recv,112364789386,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:52:40+00:00,net,bytes_recv,112364789733,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:52:50+00:00,net,bytes_recv,112364790184,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:53:00+00:00,net,bytes_recv,112364790559,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:53:10+00:00,net,bytes_recv,112364791558,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:53:20+00:00,net,bytes_recv,112364792009,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:53:30+00:00,net,bytes_recv,112364792280,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:53:40+00:00,net,bytes_recv,112364792679,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
2026-06-04 07:53:50+00:00,net,bytes_recv,112364793134,dbms,tpc-ds,postgresql-100gb-load,1,ip-172-31-16-115,enp39s0,olap,benchANT
